1	VOS		    428	      	Count= 201 	200		
2	VOS		    425	      	Count= 6 	200		
3	VOS		  13503	      	Count= 14332 	200		
4	VOS		    398	      	Count= 56 	200		
5	VOS		   5233	      	Count= 29125 	200		
6	VOS		    451	      	Result=11208413 	200		
7	VOS		    687	      	Count= 514 	200		
8	VOS		    728	      	Count= 524 	200		
9	VOS		   4196	      	Count= 20908 	200		
10	VOS		   7224	      	Count= 34936 	200		
11	VOS		    559	      	Count= 200 	200		
12	VOS		   4788	      	Count= 200 	200		
13	VOS		   1226	      	Count= 10 	200		
14	VOS		   1597	      	Count= 34 	200		
15	VOS		  10448	      	Count= 100000 	200		
16	VOS		    418	      	Count= 339 	200		
17	VOS		    427	      	Count= 214 	200		
18	VOS		    438	      	Count= 10 	200		
19	VOS		    424	      	Count= 4 	200		
20	VOS		    442	      	Result=Q297853 	200		
21	VOS		   1350	      	Count= 936 	200		
22	VOS		    465	      	Count= 61 	200		
23	VOS		    475	      	Count= 17 	200		
24	VOS		   2730	      	Count= 128 	200		
25	VOS		    585	      	None 	500		
26	VOS		   5300	      	None 	500	Virtuoso 42000 Error TN...: Exceeded 1000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool	
27	VOS		   2402	      	Count= 14576 	200		
28	VOS		    696	      	Count= 196 	200		
29	VOS		   2350	      	Count= 1000 	200		
30	VOS		    437	      	Count= 3 	200		
31	VOS		  25433	      	Count= 279 	200		
32	VOS		    583	      	Count= 0 	200		
33	VOS		  15938	      	Count= 300 	200		
34	VOS		   9065	      	Count= 40796 	200		
35	VOS		  30478	      	Count= 100 	206		
36	VOS		    973	      	Count= 1325 	200		
37	VOS		   1751	      	Count= 98 	200		
38	VOS		   5284	      	Count= 2080 	200		
39	VOS		    446	      	Count= 0 	200		
40	VOS		    559	      	Count= 51 	200		
41	VOS		  13791	      	Count= 100 	200		
42	VOS		   2700	      	Count= 0 	200		
43	VOS		   2590	      	Count= 1027 	200		
44	VOS		    874	      	Count= 456 	200		
45	VOS		    946	      	Count= 484 	200		
46	VOS		    430	      	Count= 61 	200		
47	VOS		   3158	      	Count= 3095 	200		
48	VOS		   3732	      	Count= 3050 	200		
49	VOS		    595	      	Count= 196 	200		
50	VOS		   1002	      	Count= 0 	200		
51	VOS		  34699	      	Count= 45626 	200		
52	VOS		  12574	      	Count= 100000 	200		
53	VOS		  31877	      	Count= 50 	206		
54	VOS		    396	      	Count= 12 	200		
55	VOS		    497	      	Count= 53 	200		
56	VOS		   4588	      	Count= 21595 	200		
57	VOS		    857	      	Count= 206 	200		
58	VOS		   1699	      	Count= 193 	200		
59	VOS		   1968	      	Count= 313 	200		
60	VOS		   2034	      	Count= 28 	200		
61	VOS		   1907	      	Count= 100 	200		
62	VOS		    635	      	Count= 208 	200		
63	VOS		    748	      	Count= 249 	200		
64	VOS		   2726	      	Count= 27741 	200		
65	VOS		  20611	      	Count= 100000 	200		
66	VOS		    542	      	Count= 100 	200		
67	VOS		  32551	      	Count= 85753 	200		
68	VOS		   9730	      	Count= 100 	200		
69	VOS		    531	      	Count= 91 	200		
70	VOS		  31283	      	Count= 3 	200		
71	VOS		    592	      	Count= 12 	200		
72	VOS		    551	      	Count= 55 	200		
73	VOS		    433	      	Count= 43 	200		
74	VOS		    438	      	Count= 66 	200		
75	VOS		    690	      	Count= 100 	200		
76	VOS		  17297	      	Count= 11 	200		
77	VOS		   2860	      	Count= 1817 	200		
78	VOS		   4203	      	Count= 50 	200		
79	VOS		  10785	      	Count= 6808 	200		
80	VOS		    523	      	Count= 92 	200		
81	VOS		    414	      	None 	500	Virtuoso 37000 Error TR...: transitive start not given	
82	VOS		   1427	      	Count= 47 	200		
83	VOS		   2381	      	Count= 47 	200		
84	VOS		   1661	      	Count= 2523 	200		
85	VOS		   1223	      	Count= 2523 	200		
86	VOS		   4323	      	Count= 60 	200		
87	VOS		    894	      	Count= 29 	200		
88	VOS		    452	      	Count= 48 	200		
89	VOS		  15254	      	Count= 91114 	200		
90	VOS		    495	      	Count= 45 	200		
91	VOS		  12887	      	Count= 39338 	200		
92	VOS		    797	      	Count= 342 	200		
93	VOS		    750	      	Count= 124 	200		
94	VOS		  30938	      	Count= 5 	200		
95	VOS		  14464	      	Count= 50 	200		
96	VOS		   1887	      	Count= 168 	200		
97	VOS		    373	      	None 	400	Virtuoso 37000 Error SP030: SPARQL compiler, line 4: syntax error at 'FILTER' before '('	
98	VOS		  18928	      	Count= 4692 	200		
99	VOS		  10669	      	Count= 14341 	200		
100	VOS		    580	      	Count= 3 	200		
101	VOS		   1862	      	Count= 10 	200		
102	VOS		    444	      	Count= 11 	200		
103	VOS		   2120	      	Count= 3016 	200		
104	VOS		    413	      	None 	400	Virtuoso 37000 Error SP031: SPARQL compiler: Variable ?dateC is used in the result set outside aggregate and not mentioned in GROUP BY clause	
105	VOS		   1125	      	Count= 10 	200		
106	VOS		   3804	      	Count= 55 	200		
107	VOS		   1509	      	Count= 912 	200		
108	VOS		    501	      	Count= 2 	200		
109	VOS		    539	      	Count= 2 	200		
110	VOS		    458	      	Count= 13 	200		
111	VOS		    511	      	Count= 0 	200		
112	VOS		   1153	      	Count= 2 	200		
113	VOS		   9222	      	Count= 34914 	200		
114	VOS		   1145	      	Count= 192 	200		
115	VOS		  13751	      	None 	500	Virtuoso 42000 Error TN...: Exceeded 1000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool	
116	VOS		  18142	      	Count= 13054 	200		
117	VOS		   1156	      	Count= 169 	200		
118	VOS		    626	      	Count= 2 	200		
119	VOS		  19090	      	Count= 725 	200		
120	VOS		   1073	      	Count= 100 	200		
121	VOS		   9598	      	Count= 10725 	200		
122	VOS		    446	      	Count= 0 	200		
123	VOS		   2845	      	Count= 10845 	200		
124	VOS		   1704	      	Count= 1247 	200		
125	VOS		    404	      	Result=4808 	200		
126	VOS		   1642	      	Count= 0 	200		
127	VOS		    504	      	Count= 55 	200		
128	VOS		    576	      	Count= 9 	200		
129	VOS		    444	      	Count= 3 	200		
130	VOS		   6632	      	Count= 1351 	200		
131	VOS		    499	      	Count= 6 	200		
132	VOS		   3376	      	Count= 25076 	200		
133	VOS		   2165	      	Count= 52 	200		
134	VOS		    886	      	Count= 718 	200		
135	VOS		   4209	      	Count= 0 	200		
136	VOS		    425	      	Count= 0 	200		
137	VOS		   4641	      	Count= 7480 	200		
138	VOS		   1267	      	Count= 4 	200		
139	VOS		   7489	      	Count= 0 	200		
140	VOS		  30774	      	Count= 216 	200		
141	VOS		   1511	      	Count= 4861 	200		
142	VOS		   4372	      	Count= 10466 	200		
143	VOS		   1703	      	Count= 2545 	200		
144	VOS		   8025	      	Count= 100000 	200		
145	VOS		    769	      	Count= 7 	200		
146	VOS		    569	      	Count= 2 	200		
147	VOS		   3192	      	Count= 14088 	200		
148	VOS		    645	      	Count= 121 	200		
149	VOS		  31515	      	Count= 10 	206		
150	VOS		   1686	      	Count= 100 	200		
151	VOS		    742	      	Count= 2 	200		
152	VOS		    441	      	Count= 2 	200		
153	VOS		   1608	      	Count= 936 	200		
154	VOS		    537	      	Count= 1032 	200		
155	VOS		    517	      	Count= 25 	200		
156	VOS		   1217	      	Count= 82 	200		
157	VOS		    604	      	Count= 118 	200		
158	VOS		    509	      	Count= 0 	200		
159	VOS		    855	      	Count= 0 	200		
160	VOS		   9355	      	Count= 100000 	200		
161	VOS		   3384	      	Count= 5816 	200		
162	VOS		   1065	      	Count= 2839 	200		
163	VOS		    699	      	Count= 210 	200		
164	VOS		    439	      	Result=Q91195263 	200		
165	VOS		    480	      	Count= 0 	200		
166	VOS		   2337	      	Count= 483 	200		
167	VOS		   6780	      	Count= 20 	200		
168	VOS		   1232	      	None 	500	Virtuoso 22026 Error SR478: Value of ANY type column too long	
169	VOS		    634	      	Count= 88 	200		
170	VOS		   1457	      	Count= 773 	200		
171	VOS		    851	      	Count= 381 	200		
172	VOS		   5229	      	Count= 10 	200		
173	VOS		   2456	      	Count= 3003 	200		
174	VOS		  32456	      	Count= 807 	206		
175	VOS		  17825	      	Count= 46932 	200		
176	VOS		    434	      	Count= 5 	200		
177	VOS		   1906	      	Count= 3239 	200		
178	VOS		    435	      	Count= 4 	200		
179	VOS		  32709	      	Count= 7686 	206		
180	VOS		  31842	      	Count= 69 	206		
181	VOS		  13334	      	Count= 91 	200		
182	VOS		   9126	      	Count= 100000 	200		
183	VOS		  23595	      	Result=37230611 	200		
184	VOS		    463	      	Count= 64 	200		
185	VOS		    411	      	Count= 188 	200		
186	VOS		    421	      	Count= 99 	200		
187	VOS		  31708	      	Count= 200 	206		
188	VOS		   1262	      	Count= 244 	200		
189	VOS		    475	      	Count= 17 	200		
190	VOS		   1500	      	Count= 100 	200		
191	VOS		   1191	      	Count= 1768 	200		
192	VOS		    492	      	Count= 96 	200		
193	VOS		  10469	      	Count= 99 	200		
194	VOS		   1248	      	Count= 1335 	200		
195	VOS		    591	      	Count= 10 	200		
196	VOS		    710	      	Count= 54 	200		
197	VOS		    523	      	Count= 41 	200		
198	VOS		    431	      	Count= 24 	200		
199	VOS		   5969	      	Count= 13308 	200		
200	VOS		    763	      	Count= 314 	200		
201	VOS		    467	      	Count= 12 	200		
202	VOS		   1303	      	Count= 122 	200		
203	VOS		   2291	      	Count= 2721 	200		
204	VOS		    990	      	Count= 1364 	200		
205	VOS		   1190	      	Count= 1302 	200		
206	VOS		  31242	      	Count= 50 	206		
207	VOS		   1071	      	Count= 567 	200		
208	VOS		   1055	      	Count= 861 	200		
209	VOS		   7011	      	Count= 5621 	200		
210	VOS		  31057	      	Count= 718 	206		
211	VOS		    522	      	Count= 31 	200		
212	VOS		    490	      	Count= 0 	200		
213	VOS		   1813	      	Count= 20 	200		
214	VOS		   1257	      	Count= 192 	200		
215	VOS		    541	      	Count= 17 	200		
216	VOS		  12976	      	None 	500	Virtuoso 42000 Error TN...: Exceeded 1000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool	
217	VOS		    430	      	Count= 8 	200		
218	VOS		    677	      	Count= 162 	200		
219	VOS		    712	      	Count= 35 	200		
220	VOS		   2630	      	Count= 62 	200		
221	VOS		    411	      	Count= 63 	200		
222	VOS		   1929	      	Count= 3424 	200		
223	VOS		   7670	      	Count= 25 	200		
224	VOS		    874	      	Count= 1000 	200		
225	VOS		    602	      	Count= 88 	200		
226	VOS		  34408	      	Count= 53056 	200		
227	VOS		  36978	      	Count= 29736 	206		
228	VOS		   2774	      	Count= 2539 	200		
229	VOS		  33806	      	Count= 74773 	200		
230	VOS		    446	      	None 	500		
231	VOS		    539	      	Count= 0 	200		
232	VOS		  29953	      	Count= 100000 	200		
233	VOS		    468	      	Count= 157 	200		
234	VOS		    560	      	Count= 177 	200		
235	VOS		    455	      	Count= 177 	200		
236	VOS		   4758	      	Count= 43428 	200		
237	VOS		    448	      	Count= 24 	200		
238	VOS		   1462	      	Count= 2493 	200		
239	VOS		    509	      	Count= 100 	200		
240	VOS		   2879	      	Count= 624 	200		
241	VOS		   3586	      	Count= 100000 	200		
242	VOS		   4989	      	Count= 28530 	200		
243	VOS		   1796	      	Count= 18 	200		
244	VOS		   4695	      	Count= 127 	200		
245	VOS		    643	      	Count= 40 	200		
246	VOS		    990	      	Count= 45 	200		
247	VOS		  11342	      	Count= 26710 	200		
248	VOS		    424	      	None 	400	Virtuoso 37000 Error SP031: SPARQL compiler: Variable ?count is used in the result set outside aggregate and not mentioned in GROUP BY clause	
249	VOS		    571	      	Count= 10 	200		
250	VOS		   5421	      	Result=87202 	200		
251	VOS		   2687	      	Count= 315 	200		
252	VOS		   1572	      	Count= 1420 	200		
253	VOS		  30981	      	Count= 238 	200		
254	VOS		   2253	      	Count= 770 	200		
255	VOS		   1212	      	Count= 1202 	200		
256	VOS		    663	      	Count= 128 	200		
257	VOS		    521	      	Count= 121 	200		
258	VOS		  33020	      	Count= 7683 	206		
259	VOS		    841	      	Count= 10 	200		
260	VOS		  33699	      	Count= 29441 	206		
261	VOS		   3941	      	Count= 159 	200		
262	VOS		    623	      	Count= 40 	200		
263	VOS		   1441	      	Count= 1346 	200		
264	VOS		  22750	      	Count= 100 	200		
265	VOS		  23397	      	Count= 100 	200		
266	VOS		    401	      	Count= 10 	200		
267	VOS		    601	      	Count= 10 	200		
268	VOS		    442	      	Count= 38 	200		
269	VOS		   2820	      	Count= 1006 	200		
270	VOS		  35319	      	Count= 100000 	200		
271	VOS		  33090	      	Count= 100000 	200		
272	VOS		   8192	      	Count= 4810 	200		
273	VOS		   2479	      	Count= 370 	200		
274	VOS		    771	      	Count= 500 	200		
275	VOS		    407	      	Count= 72 	200		
276	VOS		    800	      	Count= 459 	200		
277	VOS		    486	      	Count= 100 	200		
278	VOS		   1221	      	Count= 530 	200		
279	VOS		  40800	      	None 	500		
280	VOS		    436	      	Result=member of sports team	200		
281	VOS		    393	      	Count= 45 	200		
282	VOS		    634	      	Count= 466 	200		
283	VOS		    427	      	Count= 23 	200		
284	VOS		  35090	      	Count= 34419 	206		
285	VOS		   8999	      	Count= 18878 	200		
286	VOS		   1632	      	Count= 1109 	200		
287	VOS		  19126	      	Count= 100000 	200		
288	VOS		  31270	      	Count= 100000 	200		
289	VOS		   3927	      	Count= 40467 	200		
290	VOS		   9392	      	Count= 100000 	200		
291	VOS		   2712	      	Count= 7366 	200		
292	VOS		   7733	      	Count= 100000 	200		
293	VOS		   1369	      	Count= 1351 	200		
294	VOS		   5219	      	Count= 47427 	200		
295	VOS		    436	      	Count= 0 	200		
296	VOS		   5174	      	Count= 47427 	200		
297	VOS		  31567	      	Count= 41 	200		
298	VOS		   7794	      	Count= 19 	200		
