1	QLever		    348	    22	Count= 6 	200		
2	QLever		    347	    18	Count= 1000 	200		
3	QLever		    362	    30	Count= 1000 	200		
4	QLever		    362	    28	Count= 1000 	200		
5	QLever		    461	    22	Count= 428 	200		
6	QLever		    361	    17	Count= 53 	200		
7	QLever		    350	    17	Count= 0 	200		
8	QLever		    334	    16	Count= 2 	200		
9	QLever		    359	    30	Result=Q55593948 	200		
10	QLever		    343	    20	Count= 0 	200		
11	QLever		    360	    22	Count= 1000 	200		
12	QLever		    349	    22	Count= 33 	200		
13	QLever		    335	    13	Result=Q847 	200		
14	QLever		    359	    14	Count= 0 	200		
15	QLever		    333	    20	Count= 4 	200		
16	QLever		    326	    20	Result=Q117714194 	200		
17	QLever		    351	    25	Count= 190 	200		
18	QLever		    343	    24	Count= 37 	200		
19	QLever		    343	    14	Count= 0 	200		
20	QLever		    353	    28	Count= 1000 	200		
21	QLever		    361	    16	Result=Q12649 	200		
22	QLever		    374	    31	Count= 1000 	200		
23	QLever		    422	    31	Count= 642 	200		
24	QLever		    344	    20	Count= 108 	200		
25	QLever		    472	    47	Count= 1000 	200		
26	QLever		    350	    14	Count= 13 	200		
27	QLever		    388	    44	Result=Q21293603 	200		
28	QLever		    357	    22	Count= 4 	200		
29	QLever		    354	    19	Count= 12 	200		
30	QLever		    332	    21	Count= 42 	200		
31	QLever		    340	    18	Count= 2 	200		
32	QLever		    474	    39	Count= 1000 	200		
33	QLever		    335	    20	Count= 4 	200		
34	QLever		    473	    36	Count= 1000 	200		
35	QLever		    344	    18	Count= 408 	200		
36	QLever		    341	     7	Count= 0 	200		
37	QLever		    335	    18	Count= 14 	200		
38	QLever		    344	    15	Count= 6 	200		
39	QLever		    331	     7	Count= 0 	200		
40	QLever		    363	    26	Count= 1000 	200		
41	QLever		    456	    35	Count= 769 	200		
42	QLever		    375	    18	Count= 448 	200		
43	QLever		    967	   217	Count= 1000 	200		
44	QLever		    886	    14	Count= 0 	200		
45	QLever		    501	    13	Count= 4 	200		
46	QLever		    419	    21	Count= 660 	200		
47	QLever		    341	    15	Count= 7 	200		
48	QLever		    349	    19	Count= 55 	200		
49	QLever		    367	    38	Count= 1000 	200		
50	QLever		    349	    17	Count= 73 	200		
