1	QLever	NODUPS	     56	      	Count= 392 	200		
2	QLever	NODUPS	    145	      	Count= 0 	200		
3	QLever	NODUPS	 311183	      	None 	500	    "exception": "Tried to allocate 17.2 GB, but only 14.7 GB were available. Clear the cache or allow more memory for QLever during startup",	
4	QLever	NODUPS	 381317	      	Count= 10000000 	200		
5	QLever	NODUPS	 179383	      	Count= 10000000 	200		
6	QLever	NODUPS	 151187	      	Count= 10000000 	200		
7	QLever	NODUPS	 141894	      	Count= 10000000 	200		
8	QLever	NODUPS	 130450	      	Count= 10000000 	200		
9	QLever	NODUPS	  49897	      	None 	500	    "exception": "Tried to allocate 26.2 GB, but only 23.7 GB were available. Clear the cache or allow more memory for QLever during startup",	
10	QLever	NODUPS	  55396	      	None 	500	    "exception": "Tried to allocate 26.2 GB, but only 23.9 GB were available. Clear the cache or allow more memory for QLever during startup",	
11	QLever	NODUPS	     47	      	Count= 56 	200		
12	QLever	NODUPS	     28	      	None 	500	    "exception": "The memory limit was exceeded during the computation of a cross-product. Check if this cross-product is intentional or if you have mistyped a variable name.",	
13	QLever	NODUPS	 214744	      	Count= 10000000 	200		
14	QLever	NODUPS	  12021	      	Count= 10000000 	200		
15	QLever	NODUPS	     50	      	Count= 20296 	200		
16	QLever	NODUPS	 224010	      	Count= 10000000 	200		
17	QLever	NODUPS	  16096	      	Count= 10000000 	200		
18	QLever	NODUPS	    371	      	Count= 392894 	200		
19	QLever	NODUPS	 120186	      	None 	500	    "exception": "Tried to allocate 26.2 GB, but only 20.3 GB were available. Clear the cache or allow more memory for QLever during startup",	
20	QLever	NODUPS	     29	      	Count= 0 	200		
21	QLever	NODUPS	    787	      	Count= 204363 	200		
22	QLever	NODUPS	    196	      	Count= 25142 	200		
23	QLever	NODUPS	  48994	      	Count= 10000000 	200		
24	QLever	NODUPS	  23891	      	Count= 10000000 	200		
25	QLever	NODUPS	    618	      	None 	500	    "exception": "The memory limit was exceeded during the computation of a cross-product. Check if this cross-product is intentional or if you have mistyped a variable name.",	
26	QLever	NODUPS	    105	      	None 	500	    "exception": "The memory limit was exceeded during the computation of a cross-product. Check if this cross-product is intentional or if you have mistyped a variable name.",	
27	QLever	NODUPS	     72	      	None 	500	    "exception": "The memory limit was exceeded during the computation of a cross-product. Check if this cross-product is intentional or if you have mistyped a variable name.",	
28	QLever	NODUPS	     54	      	None 	500	    "exception": "The memory limit was exceeded during the computation of a cross-product. Check if this cross-product is intentional or if you have mistyped a variable name.",	
