1	QLever		  56430	      	Count= 6 	200		podcast_data Q123523609
2	QLever		  10563	      	Count= 6 	200		podcast_data Q124262264
3	QLever		  10527	      	Count= 5 	200		podcast_data Q124368193
4	QLever		  19196	      	Count= 5 	200		podcast_data Q64023922
5	QLever		  23878	      	Count= 6 	200		podcast_data Q98690261
6	QLever		    559	      	Count= 19 	200		podcast_listings Q123523609
7	QLever		     15	      	Count= 3 	200		podcast_listings Q124262264
8	QLever		     14	      	Count= 2 	200		podcast_listings Q124368193
9	QLever		     15	      	Count= 11 	200		podcast_listings Q64023922
10	QLever		     14	      	Count= 3 	200		podcast_listings Q98690261
11	QLever		    665	      	Count= 0 	200		podcast_recent-episodes Q123523609
12	QLever		      7	      	Result=2022-03-27T00:00:00Z 	200		podcast_recent-episodes Q124262264
13	QLever		      5	      	Count= 4 	200		podcast_recent-episodes Q124368193
14	QLever		      9	      	Count= 19 	200		podcast_recent-episodes Q64023922
15	QLever		      6	      	Count= 3 	200		podcast_recent-episodes Q98690261
16	QLever		      2	      	Count= 0 	200		podcast_seasons Q123523609
17	QLever		      3	      	Count= 4 	200		podcast_seasons Q124262264
18	QLever		      2	      	Count= 4 	200		podcast_seasons Q124368193
19	QLever		      2	      	Result=Q83146620 	200		podcast_seasons Q64023922
20	QLever		      2	      	Count= 2 	200		podcast_seasons Q98690261
21	QLever		      6	      	Result=20 	200		podcast_topics Q123523609
22	QLever		      7	      	Result=20 	200		podcast_topics Q124262264
23	QLever		      9	      	Count= 6 	200		podcast_topics Q124368193
24	QLever		     11	      	Count= 5 	200		podcast_topics Q64023922
25	QLever		     12	      	Count= 8 	200		podcast_topics Q98690261
